points,name,challenge
1536,Pixel Perfect,"{'challenge_name': ['feedback', 'Secure Nonsense', 'VulnKart', 'Decompressor', 'Burn it!', 'Welcome', 'Hashing Frenzy', 'I Like McDonalds'], 'challenge_category': ['Misc', 'Cryptography', 'Web', 'Misc', 'Misc', 'Misc', 'Cryptography', 'Cryptography'], 'challenge_points': ['0', '461', '100', '453', '100', '10', '312', '100'], 'solve_time': ['2024-12-23T11:28:14.526082Z', '2024-12-23T08:12:01.274981Z', '2024-12-22T22:29:26.566889Z', '2024-12-22T22:07:16.225996Z', '2024-12-22T20:37:40.656142Z', '2024-12-22T17:33:05.848695Z', '2024-12-22T17:14:43.323998Z', '2024-12-22T15:05:12.484607Z']}"
1475,flag fortress 2,"{'challenge_name': ['Decompressor', 'Happy Golfing', 'I Like McDonalds', 'Merry Christmas', 'Welcome'], 'challenge_category': ['Misc', 'Pwn', 'Cryptography', 'Pwn', 'Misc'], 'challenge_points': ['453', '495', '100', '417', '10'], 'solve_time': ['2024-12-23T02:31:52.449253Z', '2024-12-23T00:08:25.243992Z', '2024-12-22T17:15:05.894724Z', '2024-12-22T16:52:15.635308Z', '2024-12-22T13:24:27.287022Z']}"
1375,Vulnex,"{'challenge_name': ['Curvy Pool', 'Betray your master ;)', 'EasyPeasyLemonSqueezy', 'Welcome'], 'challenge_category': ['Blockchain', 'Blockchain', 'Blockchain', 'Misc'], 'challenge_points': ['468', '436', '461', '10'], 'solve_time': ['2024-12-23T05:14:58.261548Z', '2024-12-22T18:00:34.926436Z', '2024-12-22T16:53:04.917255Z', '2024-12-22T15:36:54.459724Z']}"
1368,SmallCatCat,"{'challenge_name': ['I Like McDonalds', 'Secure Nonsense', 'A-Complex-Shamir', 'Hashing Frenzy'], 'challenge_category': ['Cryptography', 'Cryptography', 'Cryptography', 'Cryptography'], 'challenge_points': ['100', '461', '495', '312'], 'solve_time': ['2024-12-23T11:02:09.491312Z', '2024-12-23T10:29:27.890374Z', '2024-12-23T10:20:47.360334Z', '2024-12-22T15:33:29.219934Z']}"
1364,RE:UN10N,"{'challenge_name': ['Juggernaut', 'Burn it!', 'VulnKart', 'Cascade Chaos Revenge', 'Cascade Chaos', 'I Like McDonalds', 'Welcome'], 'challenge_category': ['Web', 'Misc', 'Web', 'Web', 'Web', 'Cryptography', 'Misc'], 'challenge_points': ['406', '100', '100', '461', '187', '100', '10'], 'solve_time': ['2024-12-23T02:50:34.913957Z', '2024-12-23T02:01:26.455788Z', '2024-12-23T01:40:58.313331Z', '2024-12-23T00:37:10.306047Z', '2024-12-22T14:25:10.721249Z', '2024-12-22T13:36:40.089647Z', '2024-12-22T12:01:57.096748Z']}"
1364,TOP PROGRAMMER 2005 DATABASE MAESTRO,"{'challenge_name': ['Burn it!', 'Cascade Chaos Revenge', 'Juggernaut', 'Cascade Chaos', 'I Like McDonalds', 'VulnKart', 'Welcome'], 'challenge_category': ['Misc', 'Web', 'Web', 'Web', 'Cryptography', 'Web', 'Misc'], 'challenge_points': ['100', '461', '406', '187', '100', '100', '10'], 'solve_time': ['2024-12-23T07:36:57.673632Z', '2024-12-23T06:53:32.422135Z', '2024-12-23T03:52:10.463862Z', '2024-12-22T17:17:46.449777Z', '2024-12-22T14:41:58.078485Z', '2024-12-22T12:50:35.278191Z', '2024-12-22T12:44:06.576717Z']}"
1271,VxPx,"{'challenge_name': ['Cascade Chaos', 'Torrent Tempest', 'VulnKart', ""My boss's boss's boss?"", 'Cursed Credential', 'Welcome'], 'challenge_category': ['Web', 'Forensics', 'Web', 'Forensics', 'Forensics', 'Misc'], 'challenge_points': ['187', '406', '100', '468', '100', '10'], 'solve_time': ['2024-12-23T00:10:50.965576Z', '2024-12-22T21:58:33.518036Z', '2024-12-22T19:49:30.048799Z', '2024-12-22T19:32:33.424942Z', '2024-12-22T15:53:08.872106Z', '2024-12-22T15:05:20.955972Z']}"
1264,Deadline Crusher,"{'challenge_name': ['VulnKart', 'Burn it!', 'Welcome', 'Juggernaut', 'Cascade Chaos Revenge', 'Cascade Chaos'], 'challenge_category': ['Web', 'Misc', 'Misc', 'Web', 'Web', 'Web'], 'challenge_points': ['100', '100', '10', '406', '461', '187'], 'solve_time': ['2024-12-23T10:58:40.147070Z', '2024-12-23T10:56:01.237894Z', '2024-12-23T10:53:30.106955Z', '2024-12-23T07:09:11.136974Z', '2024-12-23T06:43:44.324888Z', '2024-12-22T15:25:25.064312Z']}"
1207,Rubi di Cubrik,"{'challenge_name': ['Cursed Credential', 'Ratatouille', 'VulnKart', 'Merry Christmas', 'I Like McDonalds', 'Welcome'], 'challenge_category': ['Forensics', 'Reversing ', 'Web', 'Pwn', 'Cryptography', 'Misc'], 'challenge_points': ['100', '480', '100', '417', '100', '10'], 'solve_time': ['2024-12-22T23:54:02.755996Z', '2024-12-22T22:06:31.235399Z', '2024-12-22T16:46:45.718339Z', '2024-12-22T14:37:48.922148Z', '2024-12-22T13:00:23.956378Z', '2024-12-22T12:01:09.082870Z']}"
1184,placeholders,"{'challenge_name': ['Burn it!', 'Torrent Tempest', ""My boss's boss's boss?"", 'I Like McDonalds', 'Cursed Credential', 'Welcome'], 'challenge_category': ['Misc', 'Forensics', 'Forensics', 'Cryptography', 'Forensics', 'Misc'], 'challenge_points': ['100', '406', '468', '100', '100', '10'], 'solve_time': ['2024-12-23T07:09:41.421174Z', '2024-12-22T22:04:05.049194Z', '2024-12-22T20:22:09.130608Z', '2024-12-22T18:18:57.946172Z', '2024-12-22T17:05:36.150800Z', '2024-12-22T12:02:19.236276Z']}"
